frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
156,1024,120,1,0,0.112288,0.155264,0.02048,0.018432,0.155264,6.97088,6.4,122880
157,1024,120,1,0,0.075232,0.1128,0.022528,0.018432,0.1128,6.97088,6.4,122880
158,1024,120,1,0,0.13392,0.081056,0.019456,0.018432,0.13392,7.0518,6.4,122880
159,1024,120,1,0,0.0712,0.111808,0.021504,0.048128,0.111808,7.0518,6.4,122880
160,1024,120,1,0,0.074656,0.11984,0.021504,0.02016,0.11984,7.14494,6.4,122880
161,1024,120,1,0,0.075168,0.110304,0.021504,0.018432,0.110304,7.14494,6.4,122880
162,1024,120,1,0,0.11408,0.159456,0.021504,0.018432,0.159456,7.34682,6.4,122880
163,1024,120,1,0,0.093376,0.096096,0.02048,0.018432,0.096096,7.34682,6.4,122880
164,1024,120,1,0,0.075872,0.094944,0.02048,0.018432,0.094944,7.86116,6.4,122880
165,1024,120,1,0,0.080448,0.112864,0.022528,0.019456,0.112864,7.86116,6.4,122880
166,1024,120,1,0,0.088992,0.12544,0.022528,0.018432,0.12544,8.00064,6.4,122880
167,1024,120,1,0,0.08448,0.117856,0.021504,0.017408,0.117856,8.00064,6.4,122880
168,1024,120,1,0,0.121024,0.166432,0.02048,0.018432,0.166432,7.23406,6.4,122880
169,1024,120,1,0,0.08208,0.137184,0.02048,0.018432,0.137184,7.23406,6.4,122880
170,1024,120,1,0,0.082176,0.116,0.021504,0.017408,0.116,6.4,6.4,122880
171,1024,120,1,0,0.08384,0.121504,0.022528,0.019456,0.121504,6.4,6.4,122880
172,1024,120,1,0,0.0848,0.119904,0.02048,0.018432,0.119904,6.4,6.4,122880
173,1024,120,1,0,0.088736,0.0968,0.021504,0.018432,0.0968,6.4,6.4,122880
174,1024,120,1,0,0.09616,0.108224,0.02048,0.018432,0.108224,6.4,6.4,122880
175,1024,120,1,0,0.087328,0.085216,0.02048,0.019456,0.087328,6.4,6.4,122880
176,1024,120,1,0,0.096256,0.142432,0.021504,0.018432,0.142432,6.4,6.4,122880
177,1024,120,1,0,0.11072,0.155072,0.021504,0.018432,0.155072,6.4,6.4,122880
178,1024,120,1,0,0.105472,0.09728,0.021504,0.017408,0.105472,6.4,6.4,122880
179,1024,120,1,0,0.11408,0.159456,0.021504,0.018432,0.159456,6.4,6.4,122880
180,1024,120,1,0,0.07408,0.11024,0.02048,0.018432,0.11024,6.4,6.4,122880
