frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
281,256,150,1,1,0.135424,0.162368,0.031744,0.016384,0.162368,21.6828,18,345600
282,256,150,1,1,0.064608,0.0776,0.028672,0.016384,0.0776,21.6531,18,345600
283,256,150,1,1,0.1264,0.146048,0.029696,0.01536,0.146048,21.7062,18,345600
284,256,150,1,1,0.13696,0.15856,0.029696,0.016384,0.15856,21.7025,18,345600
285,256,150,1,1,0.20816,0.160576,0.03072,0.016384,0.20816,21.7095,18,345600
286,256,150,1,1,0.11632,0.139456,0.029696,0.016384,0.139456,21.7562,18,345600
287,256,150,1,1,0.130752,0.1576,0.03072,0.016384,0.1576,21.7805,18,345600
288,256,150,1,1,0.134752,0.163776,0.029696,0.017408,0.163776,21.7928,18,345600
289,256,150,1,1,0.126912,0.15488,0.03072,0.016384,0.15488,21.7837,18,345600
290,256,150,1,1,0.090016,0.117408,0.028672,0.016384,0.117408,21.7257,18,345600
291,256,150,1,1,0.144448,0.133504,0.03072,0.01536,0.144448,21.7367,18,345600
292,256,150,1,1,0.19808,0.225024,0.029696,0.016384,0.225024,21.727,18,345600
293,256,150,1,1,0.131968,0.12752,0.031744,0.01536,0.131968,21.7806,18,345600
294,256,150,1,1,0.184992,0.212864,0.028672,0.016384,0.212864,21.8376,18,345600
295,256,150,1,1,0.160672,0.187584,0.029696,0.016384,0.187584,21.8085,18,345600
296,256,150,1,1,0.128192,0.151008,0.029696,0.016384,0.151008,21.7635,18,345600
297,256,150,1,1,0.129728,0.152416,0.028672,0.016384,0.152416,21.7607,18,345600
298,256,150,1,1,0.189056,0.217024,0.029696,0.01536,0.217024,21.7337,18,345600
299,256,150,1,1,0.13648,0.161792,0.029696,0.01536,0.161792,21.7684,18,345600
300,256,150,1,1,0.146208,0.173536,0.028672,0.016384,0.173536,21.7782,18,345600
301,256,150,1,1,0.129728,0.142112,0.031744,0.01536,0.142112,21.8383,18,345600
302,256,150,1,1,0.05408,0.077408,0.029696,0.01536,0.077408,21.8507,18,345600
303,256,150,1,1,0.149792,0.177824,0.029696,0.016384,0.177824,21.8154,18,345600
304,256,150,1,1,0.138848,0.161824,0.029696,0.016384,0.161824,21.737,18,345600
305,256,150,1,1,0.177792,0.20576,0.031744,0.016384,0.20576,21.823,18,345600
